datetime,open,high,low,close,volume,EMA_fast,EMA_slow,ATR,ADX,DC_upper,DC_lower,trade_type,signals
2019-01-14 05:30:00,3477.56,3671.87,3467.02,3626.09,35235.211215,3735.358600459899,4023.3724102218616,207.6460977697596,18.240319223488548,4069.8,3441.3,HOLD,0
2019-01-15 05:30:00,3626.08,3648.42,3516.62,3553.06,34137.997459,3717.996828987528,4004.9287862915926,202.22851935763393,18.397911332291304,4069.8,3441.3,HOLD,0
2019-01-16 05:30:00,3553.06,3645.0,3543.51,3591.84,27480.179977,3705.9818928934774,3988.729226044864,195.03291083208862,18.544246861893864,4069.8,3441.3,HOLD,0
2019-01-17 05:30:00,3591.84,3634.7,3530.39,3616.21,29755.440838,3697.432188808384,3974.1206289450656,188.55270291551085,18.759781855845876,4069.8,3441.3,HOLD,0
2019-01-18 05:30:00,3613.32,3620.0,3565.75,3594.87,22713.446755,3687.6643613028236,3959.2480552609454,178.9596527072601,18.95992149308703,4069.8,3441.3,HOLD,0
2019-01-19 05:30:00,3594.87,3720.0,3594.23,3665.3,22171.578123,3685.534422131126,3947.7206805448304,175.16039179959864,18.18848448430672,4069.8,3441.3,HOLD,0
2019-01-20 05:30:00,3665.75,3693.73,3475.0,3539.28,27901.938598,3671.6054295472095,3931.703398954837,178.2725066710559,18.285629939663963,4069.8,3441.3,HOLD,0
2019-01-21 05:30:00,3539.26,3559.51,3475.5,3526.9,19644.436839,3657.823960066523,3915.8287558585694,171.53947048026623,18.37583643392426,4069.8,3441.3,HOLD,0
2019-01-22 05:30:00,3526.88,3608.5,3434.85,3570.93,29336.442967,3649.548344822092,3902.303314452351,171.69022258881867,17.983151610591502,4069.8,3441.3,HOLD,0
2019-01-23 05:30:00,3570.41,3607.98,3514.5,3552.82,24938.842698,3640.336121505702,3888.598086434612,166.10377811818876,17.618515703211084,4069.8,3434.85,HOLD,0
2019-01-24 05:30:00,3552.97,3589.0,3529.22,3569.62,20826.25118,3633.6012527908733,3876.0891418685487,158.50922253831814,17.27992521778641,4069.8,3434.85,HOLD,0
2019-01-25 05:30:00,3569.07,3587.15,3522.51,3565.29,17608.346671,3627.0954191917426,3863.900940226645,151.8042780712954,17.02435553318862,4069.8,3434.85,HOLD,0
2019-01-26 05:30:00,3566.69,3662.94,3545.0,3565.25,19476.532344,3621.2053792687193,3852.1891386491297,149.38540106620292,15.949357321557912,4069.8,3434.85,HOLD,0
2019-01-27 05:30:00,3565.62,3579.0,3486.0,3550.84,22735.598162,3614.5039145764604,3840.3715253687715,145.357872418617,15.508405815491335,4069.8,3434.85,HOLD,0
2019-01-28 05:30:00,3550.05,3557.75,3380.27,3434.15,40405.111401,3597.3273512834644,3824.4412694719567,147.6523101030015,15.95701242180036,4069.8,3434.85,HOLD,0
2019-01-29 05:30:00,3434.0,3443.45,3349.92,3411.04,29544.928977,3579.585698780277,3808.2294549828603,143.78643080992995,16.594423383459766,4006.81,3380.27,HOLD,0
2019-01-30 05:30:00,3410.04,3478.0,3387.1,3458.18,23968.260243,3568.0232512773937,3794.5020253756893,140.0088286092207,16.773979503611983,3996.01,3349.92,HOLD,0
2019-01-31 05:30:00,3457.5,3489.2,3418.8,3434.1,29607.190253,3555.268655917642,3780.368612615858,135.03676942284778,16.805599830417837,3720.0,3349.92,HOLD,0
2019-02-01 05:30:00,3434.1,3488.0,3401.2,3462.07,25260.476159,3546.392593449295,3767.8863140819035,131.59128589264438,16.989718975923612,3720.0,3349.92,HOLD,0
2019-02-02 05:30:00,3462.2,3526.4,3440.29,3504.77,17920.802,3542.4285369303143,3757.568027255162,128.34262261459835,16.6666749926608,3720.0,3349.92,HOLD,0
2019-02-03 05:30:00,3504.06,3511.09,3426.0,3458.11,19867.33639,3534.398200079808,3745.82457520594,125.25314957069848,16.508573118618937,3720.0,3349.92,HOLD,0
2019-02-04 05:30:00,3458.11,3484.88,3433.31,3463.22,23131.981108,3527.619323881731,3734.742042844923,119.99006745850575,16.361764235580065,3720.0,3349.92,HOLD,0
2019-02-05 05:30:00,3463.22,3478.97,3448.43,3471.59,25264.41503,3522.2831977977567,3724.42235489022,113.60077692575534,16.225441701329686,3720.0,3349.92,HOLD,0
2019-02-06 05:30:00,3471.57,3482.72,3380.0,3405.37,35310.244846,3511.1486075313037,3711.910497835702,112.82357857391565,16.829014092798804,3720.0,3349.92,HOLD,0
2019-02-07 05:30:00,3407.0,3426.45,3390.0,3398.4,18665.538638,3500.4106449092747,3699.615968508812,107.36832296149309,17.38947417059156,3720.0,3349.92,HOLD,0
2019-02-08 05:30:00,3398.4,3733.58,3373.1,3659.04,47968.058013,3515.5182025369627,3698.024754057486,125.44772846424358,17.79982982306984,3720.0,3349.92,HOLD,0
2019-02-09 05:30:00,3660.27,3680.02,3625.13,3665.18,24759.833719,3529.7717070572517,3696.736724486604,120.40789071679761,18.180874357513957,3733.58,3349.92,HOLD,0
2019-02-10 05:30:00,3665.18,3684.99,3609.76,3680.06,23250.602634,3544.0848778137038,3696.0827352910514,117.1808985227406,18.343209885486456,3733.58,3349.92,HOLD,0
2019-02-11 05:30:00,3679.75,3684.9,3615.53,3631.05,24954.614571,3552.367270402875,3693.5324319463043,113.76583434254485,18.493950018603776,3733.58,3349.92,HOLD,0
2019-02-12 05:30:00,3631.05,3667.6,3582.34,3631.46,29479.59823,3559.899911316887,3691.0982189288025,111.72970331807736,18.189050772349038,3733.58,3349.92,HOLD,0
2019-02-13 05:30:00,3631.51,3670.0,3591.75,3609.4,25773.997648,3564.6142054771835,3687.8943672061046,109.33829593821469,17.930500769810337,3733.58,3349.92,HOLD,0
2019-02-14 05:30:00,3608.34,3626.4,3568.11,3590.56,21753.501261,3567.0852335269756,3684.077333198022,105.69198908548508,17.356488731573823,3733.58,3349.92,HOLD,0
2019-02-15 05:30:00,3590.57,3653.23,3573.45,3602.47,20777.872899,3570.455211286311,3680.877045621629,103.84113272223615,17.12922280931721,3733.58,3349.92,HOLD,0
2019-02-16 05:30:00,3602.49,3648.2,3597.91,3618.41,19565.992751,3575.022334020948,3678.427357558036,100.016051813505,16.918190167221784,3733.58,3349.92,HOLD,0
2019-02-17 05:30:00,3617.22,3700.11,3604.4,3667.58,25690.227779,3583.8373498284773,3678.001970987133,99.70847668396893,17.31275014796261,3733.58,3349.92,HOLD,0
2019-02-18 05:30:00,3667.62,3925.0,3655.0,3898.6,64042.730492,3613.814745082908,3686.652874085677,111.8721569208283,19.396858906475693,3733.58,3349.92,HOLD,0
2019-02-19 05:30:00,3897.35,3994.52,3856.0,3907.79,50207.172667,3641.812388408345,3695.32491823918,113.77557428362628,21.689723057835252,3925.0,3373.1,HOLD,0
2019-02-20 05:30:00,3907.35,3986.98,3870.66,3969.74,36205.14085,3673.0435895123123,3706.0862939945064,113.95731897765299,23.818811198383415,3994.52,3373.1,HOLD,0
2019-02-21 05:30:00,3969.74,4016.48,3901.03,3937.31,31103.884728,3698.2118190825686,3715.1538903084474,114.06393905067776,25.948328319427112,3994.52,3373.1,HOLD,0
2019-02-22 05:30:00,3937.31,3988.0,3926.65,3962.0,23943.16375,3723.334502979467,3724.834129904195,110.29865768991506,27.925737074681976,4016.48,3373.1,HOLD,0
2019-02-23 05:30:00,3962.0,4162.02,3933.15,4117.76,33657.942883,3760.8988360290414,3740.242987555011,118.76803928349258,30.52847671718347,4016.48,3373.1,LONG,1
2019-02-24 05:30:00,4118.0,4198.0,3712.66,3743.56,62224.18689,3759.2475183119896,3740.3730664744226,144.95175076324313,30.127433029867063,4162.02,3373.1,CLOSE,-1
2019-02-25 05:30:00,3743.56,3872.66,3740.0,3827.92,38102.966245,3765.787754663229,3743.806279553857,144.07376856586862,29.755035320216113,4198.0,3373.1,HOLD,0
2019-02-26 05:30:00,3828.44,3841.51,3777.0,3809.23,28838.748036,3769.925111361969,3746.3719156497846,138.39064223973517,29.409237446968802,4198.0,3373.1,HOLD,0
2019-02-27 05:30:00,3809.31,3838.85,3677.17,3818.07,31500.995466,3774.5103388513053,3749.183605232146,140.0541677940398,28.02184498759064,4198.0,3373.1,HOLD,0
2019-02-28 05:30:00,3818.04,3888.0,3763.87,3813.69,32561.961044,3778.241735151181,3751.713267772062,138.91672723732268,27.11667923107755,4198.0,3373.1,HOLD,0
2019-03-01 05:30:00,3814.26,3857.0,3813.01,3823.0,23174.57217,3782.5044270415447,3754.508825898648,132.13624672037102,26.276168171458252,4198.0,3568.11,HOLD,0
2019-03-02 05:30:00,3822.17,3841.31,3772.25,3819.93,19445.838355,3786.0687673233024,3757.074362137917,127.6308005260588,25.04908745329811,4198.0,3568.11,HOLD,0
2019-03-03 05:30:00,3819.97,3835.0,3781.32,3807.75,16718.16541,3788.1336466258454,3759.0616420540773,122.34860048848317,23.90965535786369,4198.0,3568.11,HOLD,0
2019-03-04 05:30:00,3807.32,3830.0,3670.69,3715.3,34742.84166,3781.1971088519554,3757.3454992284273,124.98870045359152,22.687860447955078,4198.0,3568.11,HOLD,0
2019-03-05 05:30:00,3716.1,3877.1,3703.55,3857.73,32962.536162,3788.48595562796,3761.2821463175087,128.4573647069064,21.075447939974715,4198.0,3568.11,HOLD,0
2019-03-06 05:30:00,3857.58,3907.0,3813.09,3861.84,24775.11883,3795.4720550919637,3765.2255915599594,125.98969579927022,19.855577204073743,4198.0,3568.11,HOLD,0
2019-03-07 05:30:00,3861.84,3905.4,3840.4,3873.64,26455.257661,3802.9166212736814,3769.477136988981,121.63328895646521,18.722840092165697,4198.0,3573.45,HOLD,0
2019-03-08 05:30:00,3873.63,3932.0,3800.0,3864.89,34730.366592,3808.818847819045,3773.218817891374,122.3737683167177,17.549110321849845,4198.0,3597.91,HOLD,0
2019-03-09 05:30:00,3864.88,3971.75,3854.75,3943.04,30979.747653,3821.6018146934216,3779.878472091712,121.98992772266645,16.571895020048906,4198.0,3604.4,HOLD,0
2019-03-10 05:30:00,3943.43,3943.43,3881.69,3916.82,23187.561412,3830.670213294048,3785.2487280881155,117.68636145676169,15.664480811233744,4198.0,3655.0,HOLD,0
2019-03-11 05:30:00,3915.99,3936.98,3830.0,3871.61,38066.885705,3834.5692405993773,3788.63544463368,116.92162135270729,14.886888857233046,4198.0,3670.69,HOLD,0
2019-03-12 05:30:00,3871.61,3905.2,3826.06,3882.73,26921.008622,3839.1559795899125,3792.3254271970654,114.22293411322819,14.210999934450896,4198.0,3670.69,HOLD,0
2019-03-13 05:30:00,3882.69,3893.56,3840.0,3866.0,24461.008757,3841.7125529623017,3795.214626130514,109.88986739085475,13.583388791867472,4198.0,3670.69,HOLD,0
2019-03-14 05:30:00,3866.0,3920.0,3810.43,3877.12,27048.74853,3845.0846907754158,3798.426601576376,109.86701972007941,13.377409633426456,4198.0,3670.69,HOLD,0
2019-03-15 05:30:00,3877.12,3939.22,3872.2,3923.76,21740.061498,3852.5775773682335,3803.341636808675,106.80651831150232,12.889021588155604,4198.0,3670.69,HOLD,0
2019-03-16 05:30:00,3924.46,4056.98,3921.98,4005.98,28568.376124,3867.187331904592,3811.2882392867664,108.8203384321093,13.013181922085007,4198.0,3670.69,HOLD,0
2019-03-17 05:30:00,4005.98,4012.0,3950.01,3981.14,18814.255577,3878.039966961298,3817.94909264807,105.47531425838719,13.128473660733741,4056.98,3670.69,HOLD,0
2019-03-18 05:30:00,3981.85,4037.0,3953.33,3987.81,22454.47801,3888.494255822127,3824.610304701087,103.91779181135954,13.519919506555507,4056.98,3670.69,HOLD,0
2019-03-19 05:30:00,3987.83,4031.0,3970.0,4015.53,19893.741815,3900.5928981247816,3832.0973515755545,100.8522352534053,13.883404934818575,4056.98,3670.69,HOLD,0
2019-03-20 05:30:00,4017.48,4050.0,3980.5,4043.04,23432.300255,3914.159288779564,3840.369612298082,98.61278987816206,14.450467913342626,4056.98,3670.69,HOLD,0
2019-03-21 05:30:00,4043.04,4069.32,3880.01,3980.64,35997.682119,3920.4907850862724,3845.8704118158043,105.09116202972191,13.457151917261454,4056.98,3670.69,HOLD,0
2019-03-22 05:30:00,3980.85,4008.0,3968.25,3986.93,20022.606318,3926.8183293637703,3851.4021603720475,100.42393617045606,12.534787063757507,4069.32,3670.69,HOLD,0
2019-03-23 05:30:00,3987.89,4018.83,3978.01,4006.01,17302.604318,3934.3603932338874,3857.465212906477,96.1665121582806,11.761693092558762,4069.32,3670.69,HOLD,0
2019-03-24 05:30:00,4006.01,4006.02,3950.0,3992.18,17179.850648,3939.8670224497077,3862.748145733674,93.29890414697485,11.226571058869787,4069.32,3670.69,HOLD,0
2019-03-25 05:30:00,3991.35,3999.3,3888.71,3936.12,33192.890217,3939.510163168783,3865.6254733519613,94.53398242219095,11.561924337357306,4069.32,3703.55,HOLD,0
2019-03-26 05:30:00,3935.47,3958.98,3894.0,3948.55,29349.537627,3940.3711000098515,3868.877415573453,92.42298367774875,11.873323810238574,4069.32,3800.0,HOLD,0
2019-03-27 05:30:00,3948.77,4048.0,3936.15,4038.05,32364.555852,3949.6738523898653,3875.511634570573,93.8106277007667,11.296757438897743,4069.32,3800.0,HOLD,0
2019-03-28 05:30:00,4039.58,4039.7,4002.0,4027.81,20089.293875,3957.1153902574974,3881.484119489374,89.80272572214051,10.761374379795543,4069.32,3800.0,HOLD,0
2019-03-29 05:30:00,4028.22,4123.71,4024.03,4103.25,30084.217444,3971.0329721377357,3890.180820685869,90.50824531341618,11.342922007313879,4069.32,3810.43,HOLD,0
2019-03-30 05:30:00,4104.24,4140.0,4052.0,4106.97,19509.292601,3983.9793557436656,3898.6823571295604,90.32908493388646,12.06679521291953,4123.71,3810.43,HOLD,0
2019-03-31 05:30:00,4106.99,4116.12,4082.57,4103.95,13525.087433,3995.405131387126,3906.732068614676,86.27343601003741,12.738963189553349,4140.0,3810.43,HOLD,0
2019-04-01 05:30:00,4102.44,4158.7,4067.0,4144.56,25507.067641,4009.610356969304,3916.0586541591983,86.66104772360616,13.85543653066334,4140.0,3810.43,HOLD,0
2019-04-02 05:30:00,4144.54,4897.99,4140.54,4857.29,105383.639263,4090.3417515436563,3952.969687329426,134.57454431477714,18.07147418731244,4158.7,3810.43,HOLD,0
2019-04-03 05:30:00,4857.19,5275.01,4753.5,4932.6,109890.125743,4170.556822825213,3991.3865623361153,162.21279114943593,22.479249571976666,4897.99,3810.43,LONG,1
2019-04-04 05:30:00,4932.59,5039.08,4777.0,4898.66,61054.254168,4239.899982556145,4026.965912832738,169.3461632101905,26.572183857736302,5275.01,3872.2,HOLD,0
2019-04-05 05:30:00,4898.64,5028.22,4880.62,5004.95,39768.552806,4312.761888979369,4065.318229976552,167.79286583803406,30.37276569451311,5275.01,3880.01,HOLD,0
2019-04-06 05:30:00,5004.96,5205.0,4928.59,5043.89,41770.842313,4382.393137648,4103.693593506883,175.55123256388876,34.08917329858104,5275.01,3880.01,HOLD,0
2019-04-07 05:30:00,5042.07,5234.0,5026.0,5170.27,37615.486804,4457.4290293005715,4145.520119251712,177.86900166646814,37.568275772787004,5275.01,3880.01,HOLD,0
2019-04-08 05:30:00,5170.27,5305.0,5039.0,5236.9,50178.430782,4531.664359843375,4188.319330261448,184.16407297600614,40.86738941216993,5275.01,3880.01,HOLD,0
2019-04-09 05:30:00,5238.38,5238.4,5076.68,5150.0,34067.012311,4590.553468429721,4226.032297702176,182.56092490629138,43.930852077311215,5305.0,3880.01,HOLD,0
2019-04-10 05:30:00,5150.0,5422.0,5135.0,5308.25,40073.620471,4658.905519055462,4268.472207596208,190.02085884155628,46.9417295466046,5305.0,3880.01,HOLD,0
2019-04-11 05:30:00,5307.86,5332.67,4927.0,5017.37,54696.600686,4693.044993431132,4297.840748474788,205.42436892430229,47.75992381520564,5422.0,3888.71,HOLD,0
2019-04-12 05:30:00,5017.37,5080.58,4861.22,5048.01,33276.678614,4726.8511845329285,4327.259150495384,206.41977114399495,47.974007108373726,5422.0,3888.71,HOLD,0
2019-04-13 05:30:00,5047.0,5099.0,5004.0,5045.22,17292.456802,4757.172024101221,4355.414477926938,198.461216062281,48.223222658508945,5422.0,3888.71,HOLD,0
2019-04-14 05:30:00,5047.45,5152.99,5000.0,5131.3,18281.607739,4792.803259901105,4385.84136114549,195.21327205783237,48.60472764928498,5422.0,3888.71,HOLD,0
2019-04-15 05:30:00,5131.28,5167.38,4950.0,5024.95,29057.191581,4814.912473243857,4410.904445022138,196.79660976798723,48.50498385888764,5422.0,3894.0,HOLD,0
2019-04-16 05:30:00,5024.95,5197.72,5003.94,5173.72,24242.229493,4849.084618649204,4440.818780511467,196.5811376417025,48.51166925102631,5422.0,3936.15,HOLD,0
2019-04-17 05:30:00,5173.72,5230.4,5146.8,5202.82,23307.536134,4882.773702587374,4470.701181275723,188.51105638158086,48.626710464469554,5422.0,4002.0,HOLD,0
2019-04-18 05:30:00,5202.41,5287.0,5198.8,5258.44,22619.239001,4918.551445198101,4501.5928996570665,181.34598092575365,48.92019032343812,5422.0,4024.03,HOLD,0
2019-04-19 05:30:00,5258.44,5320.0,5175.0,5258.68,24611.236323,4950.94464089352,4531.282589866593,178.74983943105698,49.30022901442561,5422.0,4052.0,HOLD,0
2019-04-20 05:30:00,5258.68,5333.42,5230.1,5291.73,19168.908274,4983.400389379852,4561.104056930649,173.36199375741003,49.69808422346472,5422.0,4067.0,HOLD,0
2019-04-21 05:30:00,5292.91,5314.35,5165.0,5256.14,25549.570939,5009.375590391294,4588.360368423564,171.6468513461665,49.32585347202131,5422.0,4067.0,HOLD,0
2019-04-22 05:30:00,5257.41,5400.0,5208.35,5357.14,29563.852309,5042.496010354028,4618.508589269699,173.07564767858315,49.32420893349858,5422.0,4140.54,HOLD,0
2019-04-23 05:30:00,5357.14,5600.0,5332.41,5493.31,41262.103917,5085.430676034597,4652.814526945397,179.82667284439867,49.9712073207466,5422.0,4753.5,HOLD,0
2019-04-24 05:30:00,5490.91,5582.2,5333.35,5415.0,48224.152413,5116.818230697969,4682.704153339695,184.75691049837016,50.571991537476904,5600.0,4777.0,HOLD,0
2019-04-25 05:30:00,5415.0,5491.84,5102.0,5219.9,49636.089948,5126.635542060067,4703.770657130296,199.40570260562947,48.938339633146214,5600.0,4861.22,HOLD,0
2019-04-26 05:30:00,5220.47,5510.0,5161.62,5314.1,48912.294513,5144.489299959108,4727.7051411644015,210.04672384808453,47.50458217689953,5600.0,4861.22,HOLD,0
2019-04-27 05:30:00,5315.0,5342.5,5257.67,5295.69,15422.896935,5158.889366629669,4749.97905719717,201.10267214464994,46.17323596752761,5600.0,4861.22,HOLD,0
2019-04-28 05:30:00,5295.69,5340.0,5259.48,5307.52,14371.433869,5173.044665045891,4771.84340789532,192.48962413431784,44.93698591596797,5600.0,4861.22,HOLD,0
2019-04-29 05:30:00,5309.81,5332.0,5178.8,5238.14,19918.135079,5179.244220755806,4790.129548762169,189.68322241043796,43.03365204690974,5600.0,4861.22,HOLD,0
2019-04-30 05:30:00,5238.14,5339.98,5192.15,5320.81,22238.06823,5192.72667592192,4810.940546849927,186.6937065239781,41.316846967697735,5600.0,4861.22,HOLD,0
2019-05-01 05:30:00,5321.94,5402.0,5316.2,5383.2,17217.473216,5210.866992500785,4833.382094032283,179.48701320083683,40.11393676483968,5600.0,4861.22,HOLD,0
2019-05-02 05:30:00,5383.2,5538.0,5370.0,5492.87,22795.787835,5237.7244217864245,4859.244364854547,178.66651225791992,39.739813599847096,5600.0,4861.22,HOLD,0
2019-05-03 05:30:00,5494.81,5844.0,5477.57,5772.69,46297.172849,5288.673524473432,4895.065762311231,192.0781899537828,40.55622605812916,5600.0,4950.0,HOLD,0
2019-05-04 05:30:00,5770.62,5900.0,5587.45,5829.45,39682.408991,5340.176045952153,4931.708281436281,200.68331924279835,41.4782244226949,5844.0,4950.0,HOLD,0
2019-05-05 05:30:00,5829.83,5839.9,5696.0,5775.62,23822.543775,5381.6468987186145,4964.802858634859,196.62736786831275,42.33436576122023,5900.0,4950.0,HOLD,0
2019-05-06 05:30:00,5773.18,5805.0,5619.14,5747.79,25256.596325,5416.517670269222,4995.50823672761,195.85827016343325,42.36648050266183,5900.0,5003.94,HOLD,0
2019-05-07 05:30:00,5749.92,6028.41,5747.74,5846.34,39905.064422,5457.453130243583,5028.874188228488,201.91625086604517,43.127366040913095,5900.0,5102.0,HOLD,0
2019-05-08 05:30:00,5846.34,6014.72,5772.2,5987.29,23074.186907,5507.913784506099,5066.459122023449,204.8165186613277,43.83390261214641,6028.41,5102.0,HOLD,0
2019-05-09 05:30:00,5986.66,6224.55,5983.71,6209.18,27453.011436,5574.701043124565,5111.271705473509,207.38962447123288,45.03721808421782,6028.41,5102.0,HOLD,0
2019-05-10 05:30:00,6209.95,6468.92,6172.0,6373.33,36623.61079,5650.760943779368,5160.764187611803,213.78465129471624,46.63147138484945,6224.55,5102.0,HOLD,0
2019-05-11 05:30:00,6375.16,7343.99,6372.85,7076.22,74022.424393,5786.518949133714,5235.880101823106,267.8814619165222,49.0344890271989,6468.92,5102.0,HOLD,0
2019-05-12 05:30:00,7076.24,7521.78,6750.0,6967.31,86948.975339,5898.975239692408,5303.779313516318,303.8742146367706,51.378134623483724,7343.99,5102.0,HOLD,0
2019-05-13 05:30:00,6968.24,8100.0,6870.0,7790.71,85804.735333,6079.140454959797,5401.3060071039135,370.0260564484298,53.83731002982218,7521.78,5102.0,HOLD,0
2019-05-14 05:30:00,7795.62,8366.0,7599.56,7947.56,76583.722603,6257.085173535055,5501.159104864545,398.3413381306848,56.21972712393456,8100.0,5102.0,HOLD,0
2019-05-15 05:30:00,7945.26,8249.0,7850.0,8169.87,37884.327211,6439.255157007908,5605.814434085543,398.38838540706445,58.43197156846749,8366.0,5102.0,HOLD,0
2019-05-16 05:30:00,8169.08,8320.0,7705.0,7866.59,69630.513996,6575.19180872144,5694.472299415522,413.8606435922742,59.70950835804831,8366.0,5161.62,HOLD,0
2019-05-17 05:30:00,7868.67,7925.0,6913.0,7355.26,88752.008159,6649.484017414636,5759.601228850207,456.5848833356832,57.688433751596065,8366.0,5178.8,HOLD,0
2019-05-18 05:30:00,7355.28,7458.0,7156.61,7257.45,37054.944779,6707.385539565623,5818.340396346277,445.4995345259915,55.811721617033264,8366.0,5178.8,HOLD,0
2019-05-19 05:30:00,7257.32,8275.09,7243.08,8148.48,65577.442058,6844.6326310355635,5909.718420018971,487.39313920270644,55.21321048412385,8366.0,5178.8,HOLD,0
2019-05-20 05:30:00,8147.94,8156.03,7553.0,7938.15,65859.208564,6948.7771423655095,5989.264756488816,495.6529149739417,54.65745014642225,8366.0,5192.15,HOLD,0
2019-05-21 05:30:00,7937.16,8042.32,7771.0,7904.87,52301.752247,7039.833604997366,6064.386530744156,479.62913533294585,54.14138697569934,8366.0,5316.2,HOLD,0
2019-05-22 05:30:00,7904.48,8016.0,7465.0,7628.43,49136.994589,7095.890404521427,6125.721568754189,484.72705423773544,52.625078081232516,8366.0,5370.0,HOLD,0
2019-05-23 05:30:00,7627.8,7940.98,7461.0,7851.51,49648.184701,7167.8541755193855,6193.399546450103,484.38797893504,51.20393320754955,8366.0,5477.57,HOLD,0
2019-05-24 05:30:00,7849.95,8130.0,7766.0,7964.87,46664.785325,7243.760444517539,6262.86897600108,475.78883758253716,50.20055807411726,8366.0,5587.45,HOLD,0
2019-05-25 05:30:00,7964.52,8091.8,7908.34,8025.41,28414.328817,7318.2032593253925,6331.988231844175,454.9082063266417,49.26885259307299,8366.0,5619.14,HOLD,0
2019-05-26 05:30:00,8023.0,8740.0,7833.42,8614.43,49652.144567,7441.653425103927,6421.495752164011,487.1704773033101,49.33494801662773,8366.0,5619.14,HOLD,0
2019-05-27 05:30:00,8612.54,8908.32,8589.0,8756.32,51886.768793,7566.859765570219,6513.057487373265,475.1811574959308,49.59139959088742,8740.0,5747.74,HOLD,0
2019-05-28 05:30:00,8752.52,8798.49,8510.63,8715.64,31470.551534,7676.267406944484,6599.4332721821565,461.8010748176501,49.537235788021604,8908.32,5772.2,HOLD,0
2019-05-29 05:30:00,8716.87,8750.0,8406.6,8645.68,33880.865922,7768.592415806914,6679.678241900503,453.34385518781795,49.0952571881828,8908.32,5983.71,HOLD,0
2019-05-30 05:30:00,8646.5,9074.26,8005.0,8269.54,70379.998521,7816.301709539589,6742.025761825974,497.3378655315453,47.32479089001887,8908.32,6172.0,HOLD,0
2019-05-31 05:30:00,8267.1,8594.0,8108.5,8555.0,44727.49162,7886.653927678675,6813.122790773976,496.4923037078635,45.68078647029522,9074.26,6372.85,HOLD,0
2019-06-01 05:30:00,8555.0,8626.0,8442.36,8544.07,31868.234157,7949.264982185468,6881.003073488722,474.14571058587325,44.219770194475764,9074.26,6750.0,HOLD,0
2019-06-02 05:30:00,8545.1,8814.78,8524.0,8725.98,27835.133265,8023.237841024948,6953.355109822498,461.0481598297395,43.24514015302256,9074.26,6870.0,HOLD,0
2019-06-03 05:30:00,8726.0,8800.95,8080.8,8115.82,45692.965104,8032.055189498762,6998.941968260831,479.5554341276153,40.91174734079489,9074.26,6913.0,HOLD,0
2019-06-04 05:30:00,8115.66,8115.66,7481.02,7687.03,74143.948941,7999.195647641737,7025.925812642759,490.64433168992844,38.675157720595706,9074.26,6913.0,HOLD,0
2019-06-05 05:30:00,7687.04,7896.7,7572.78,7776.5,48679.656455,7977.986538342524,7055.360094499906,478.73545085493356,36.59832450183932,9074.26,6913.0,HOLD,0
2019-06-06 05:30:00,7778.08,7868.13,7444.58,7786.7,36624.118747,7959.768772786093,7084.0400907940275,474.79363293672407,34.94927561950614,9074.26,6913.0,HOLD,0
2019-06-07 05:30:00,7787.57,8100.0,7737.49,7980.53,33942.225658,7961.74603252075,7119.196557821712,466.7733734412438,32.787709505258746,9074.26,7156.61,HOLD,0
2019-06-08 05:30:00,7978.94,8044.65,7751.0,7893.62,22657.329634,7955.257838947346,7149.5661045738025,454.40741819544064,30.78054097060046,9074.26,7243.08,HOLD,0
2019-06-09 05:30:00,7895.28,7935.0,7506.66,7628.13,31568.465157,7924.102806666646,7168.3333161591445,452.54545975290915,29.50743770404691,9074.26,7444.58,HOLD,0
2019-06-10 05:30:00,7627.57,8020.0,7511.0,7982.75,36756.078468,7929.688253650775,7200.271225329375,456.57792691341564,28.07126441339288,9074.26,7444.58,HOLD,0
2019-06-11 05:30:00,7981.0,8010.0,7692.23,7884.9,30334.999427,7925.422705684035,7227.11941257136,446.66307499102885,26.737674929214133,9074.26,7444.58,HOLD,0
2019-06-12 05:30:00,7884.9,8200.0,7788.99,8127.64,41597.082622,7944.681495618888,7262.433945411699,444.11642677738394,24.909706292866723,9074.26,7444.58,HOLD,0
2019-06-13 05:30:00,8127.64,8309.82,8010.03,8218.54,30467.764341,7970.763257940898,7299.928300493593,433.8073962932851,23.37268490204492,9074.26,7444.58,HOLD,0
2019-06-14 05:30:00,8216.44,8684.41,8144.32,8650.0,39835.246255,8035.452471470337,7352.872288709531,441.39901084376476,22.92171913896349,9074.26,7444.58,HOLD,0
2019-06-15 05:30:00,8650.88,8864.99,8567.63,8808.7,31791.636039,8109.095093235067,7409.963571505235,431.1105100692102,22.908323486810296,9074.26,7444.58,HOLD,0
2019-06-16 05:30:00,8810.77,9333.0,8760.0,8953.33,63289.251219,8189.49841768887,7470.4877451716975,441.2454736356952,23.78085111109251,9074.26,7444.58,HOLD,0
2019-06-17 05:30:00,8953.0,9444.0,8950.0,9313.96,47895.485374,8296.589996956596,7542.7807747728075,445.0136540902884,24.773380010322516,9333.0,7444.58,HOLD,0
2019-06-18 05:30:00,9312.13,9336.36,8950.0,9081.55,51554.569401,8371.348092484539,7603.124665958188,440.8241073695536,25.69501398817895,9444.0,7444.58,HOLD,0
2019-06-19 05:30:00,9081.97,9304.0,8960.0,9255.49,32147.706495,8455.552083676488,7667.923306508847,433.9080997002998,26.55081696761707,9444.0,7444.58,HOLD,0
